cafe_id,sentence,features,is_study_related
C074,카페분위기가 너무 좋아요,,False
C074,지인 소개로 갔다가 분위기 너무 좋아서 오늘,,False
C074,동생 데리고 다녀왔어요,,False
C074,동생도 또 오겠다고,,False
C074,사진찍어 가더라구요,,False
C074,지인에게 명암 소개하려고 데리고 갔었는데,,False
C074,쑥크림라떼가 갈때마다 조금씩 연해지니,,False
C074,맛이 다르네요,,False
C074,라떼 정말 맛있어요,,False
C074,반려맨이 요근래 1등이라고 라떼때문에 재방문하고 싶다고 하네요,,False
C074,신메뉴 애플유자티 맛있어요,,False
C074,푸딩은 됴잉뵤잉재질은 아니고 퍼슬한 식감이에요,,False
C074,LP 청음은 입구쪽 2자리만 가능한데 하나가 고장이라 못듣고 왔네요ㅠㅠ 담엔 꼭 들을 수 있길,,False
C074,"+주차는 골목 어딘가에 눈치게임, 건물이 연식이 있어 1층 들어서면 묘오",,False
C074,한 냄새가 나고 가게 안이 좀 추웠어요ㅜㅠ 그치만 2층 화장실 인테리어도 새로 하셔서 깨끗했어요 또 만나요,,False
C074,LP 청음도 가능하고 드립으로 디카페인 커피도 마실 수 있는데 맛있어요 인테리어도 멋있고 공간도 넓습니다,,False
C074,분위기 너무 좋아요,,False
C074,👍🏻,,False
C074,초코나무 숲 먹어보고 싶었는데 벌써 솔드아웃 되어서 돼지바로 주문했어요 다음번에 또 오려구요 분위기 정말 좋아요,,False
C075,"⭐️⭐️⭐️⭐️⭐️: 치아바타 샌드위치 , 몽블랑",,False
C075,"⭐️⭐️⭐️⭐️: 퀸아망, 크루아상",,False
C075,"이전에 소금빵, 스콘, 크루아상만 먹어봤었는데, 베이크로는 페스츄리 맛집이에요 🙂‍↕️",,False
C075,페스츄리 계열 빵들이 다 맛있음,,False
C075,"재출시 신메뉴 치아바타도 맛있더라구요 ,,,",,False
C075,치아바타 샌드위치 아침 대용으로 강추⭐️,,False
C075,맛있는 빵 먹고싶으면 여기로 가면 됩니다,,False
C075,오래오래 만들어주세요,,False
C075,다만 조심스레 말씀드리면 맛집으로 뜨다보니 여러사람 이 매장에 있을때 계산 카운터에 있는 사람 빵매대 앞에 있는사람 주문이 겹칠때 조금만 더 안내해주시면 좋을것 같아요 들어온 순서가 있고 찰나의 기다림이 얼마 되진 않지만 오늘 남사장님의 대처가 조금 당황스러웠어요,,False
C075,"안녕하세요, 고객님",,False
C075,대처가 미숙하여 죄송합니다,,False
C075,주문은 무조건 들어오신 순서대로 도와드리고 있습니다,,False
C075,"고객님이 들어오셨을 때 이미 주문을 하고 계시던 분들이 계셨어요, 고객님 순서까지 최대한 빠르게 도와드리고자하는 마음이었는데 안내가 부족했다 느끼셨을 것 같습니다",,False
C075,매대를 구경하시면서 주문을 해주시는 분들도 계신가하면 포스에 오셔서 바로 주문을 하시는 경우도 있어서 저희도 이 부분은 더 야무지게 정리해가며 주문 받을 수 있도록 노력하겠습니다,,False
C075,방문해주셔서 감사합니다,,False
C075,나날이 발전하는 베이크로가 되겠습니다,,False
C075,마스카포네크라상 진짜 맛남,,False
C075,바게뜨 감자시금치빵도 굳,,False
C075,버터 프레첼 크로아상 🥐,,False
C075,매번 지나가다 들러야지 하다 드디어 방문,,False
C075,와 진짜 여기 찐,,False
C075,너무 맛있어오,,False
C075,버터맛이 고급지고 밀가루도 먹고 나서 속이 편해요,,False
C075,빵 품절만 안되면 지나가다 문지방 닳도록 들를 예정,,False
C075,곡물 식빵과 100%곡물빵 구매했는데 괜찮네요,,False
C075,빵이 제대로 맛잇어요,,False
C075,사장님 친절하시구요,,False
C075,이때 오후1시 반에 갔는데도 빵이 많이 팔렸더라구요,,False
C075,동네 주민들이랑 외지사람들이 소문나서 다 사간건지,,False
C075,암튼 소금빵맛있었어요,,False
C075,블랑제리예요,,False
C075,직접 빵 굽는 장소가 있어요,,False
C075,앉아서 먹을수 있는 테이블이나 의자는 없어요,,False
C075,주차는 도로변에 하고 관리요요원이 와서 티케팅하는데 주말에는 그냥 후다닥 사고 가서 전 그냥 왔어요,,False
C075,암튼 맛나요,,False
C075,요기 빵 진짜 맛있어요,,False
C075,그 중 올리브 씽 올리브도 잔뜩 들어갔는데 식감도 바삭하니 너무 맛있는,,False
C075,💓💓 빵도 빵인데 커피도 원두 고소해서 너무 맛있어서 완전 추천드려요,,False
C075,👋🏻👋🏻,,False
C075,이 집에서 꼭 먹어야 하는 메뉴,,False
C075,제주 말차 크러핀 입니다,,False
C075,이거 진짜 제 인생 빵 등극했는데요,,False
C075,바삭하다 못해 파삭한 페스츄리 빵 안에 말차 크림이 듬뿍 들어있어요,,False
C075,그 말차 크림이 말차 맛보단 우유맛이 더 강한 크림이라 더더욱 맘에 들었습니다,,False
C075,ㅎㅎ,,False
C075,거기다가 말차맛이 진한 저 초콜렛까지,,False
C075,위에 올려져 있어서 달달하고 바삭한게 너무 너무,,False
C075,제 스타일이였습니다,,False
C075,빵 너무 맛있네요,,False
C075,매장도 깨끗하고 주문하면 바로 깔끔하게 포장해 주는 형식이 넘  좋고 마음에 들어요,,False
C075,커피도 맛있고 주인분과 직원분도 친절해서 기분 좋은 빵집이네요,,False
C077,울집 강아지들 신나게 뛰뛰하고왔어요,,False
C077,고기도 구워먹고 야외라 힐링 하고왔어요,,False
C077,다음에 또 갈께요,,False
C077,정착할 호텔링 업체 드디어 찾았네요,,False
C077,얼마나 재밌게 놀아주셨는지 집보다 더 좋아하는거 같기도,,False
C077,ㅋㅋ,,False
C077,그래도 안전하게 케어해주셔서 너무 감사했습니다,,False
C077,앞으로도 와그와그컴퍼니로 믿고 맡길 수 있겠네요,,False
